************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *
*     5679 *      5679 * 1.9227059 * 71303.109 *
*     5771 *      5771 * 1115.7814 * 123484.19 *
*     5798 *      5798 * 860.10975 * 85635.745 *
*     5801 *      5801 * 1025.3826 * 108095.18 *
*     5812 *      5812 * 4.5170753 * 58186.749 *
*     5834 *      5834 * 991.24545 * 138842.03 *
*     5856 *      5856 * 1038.8516 * 113437.23 *
*     5883 *      5883 * 2.0348183 * 9087.3323 *
*     5886 *      5886 * 860.32165 * 125005.19 *
*     5895 *      5895 * 1658.6008 * 85407.583 *
*     5912 *      5912 * 2.4090513 * 41837.241 *
*     5925 *      5925 * 1297.2037 * 126586.20 *
*     5947 *      5947 * 1211.2496 * 119409.37 *
*     5974 *      5974 * 111.47811 * 4831.7287 *
*     5977 *      5977 * 998.18714 * 110903.96 *
*     5978 *      5978 * 39.886901 * 15825.433 *
*     6019 *      6019 * 971.70824 * 25944.293 *
*     6022 *      6022 * 326.36458 * 51693.549 *
*     6060 *      6060 * 42.536361 * 5523.9995 *
*     6075 *      6075 * 840.54622 * 111798.80 *
*     6085 *      6085 * 732.35454 * 128163.78 *
*     6097 *      6097 * 45.324481 * 4003.0580 *
*     6101 *      6101 * 963.43939 * 116821.68 *
*     6110 *      6110 * 198.10486 * 17027.157 *
*     6116 *      6116 * 142.22322 * 2918.4756 *
*     6144 *      6144 * 1033.2567 * 134734.60 *
*     6150 *      6150 * 2.3831668 * 66502.559 *
*     6168 *      6168 * 12.890833 * 2796.9064 *
*     6198 *      6198 * 920.25048 * 117754.30 *
*     6204 *      6204 * 2864.5498 * 20317.946 *
*     6205 *      6205 * 2224.3910 * 149784.84 *
*     6233 *      6233 * 1340.0749 * 136808.99 *
*     6241 *      6241 * 636.55899 *  82702.21 *
*     6296 *      6296 * 4.9615727 * 1151.7901 *
*     6315 *      6315 * 1004.6153 * 96903.262 *
*     6325 *      6325 * 21.241134 * 1749.4596 *
*     6338 *      6338 * 1385.8095 * 152840.73 *
*     6370 *      6370 * 1104.5783 * 145952.00 *
*     6376 *      6376 * 810.27130 * 122942.04 *
*     6388 *      6388 * 25.269277 * 1768.9658 *
*     6393 *      6393 * 4.1490968 * 83593.973 *
*     6399 *      6399 * 1104.1750 * 126481.70 *
*     6435 *      6435 * 1190.0195 * 151197.08 *
*     6445 *      6445 * 700.20903 * 66451.350 *
*     6459 *      6459 * 855.34649 * 116435.17 *
*     6464 *      6464 * 743.75124 * 130830.96 *
*     6471 *      6471 * 989.38073 * 136747.42 *
*     6483 *      6483 * 1513.3131 * 150065.70 *
*     6513 *      6513 * 666.51071 * 120064.44 *
*     6515 *      6515 * 248.30579 * 25223.361 *
*     6517 *      6517 * 25.406590 * 21153.013 *
*     6539 *      6539 * 983.30352 * 111456.22 *
*     6540 *      6540 * 2.7662880 * 32815.218 *
*     6546 *      6546 * 74.141891 * 4145.6465 *
*     6579 *      6579 * 5.3363953 * 977.86768 *
*     6585 *      6585 * 290.35822 * 29552.280 *
*     6652 *      6652 * 845.52666 * 111124.99 *
*     6661 *      6661 * 1075.1228 * 104007.05 *
*     6663 *      6663 * 3098.9794 * 149466.97 *
*     6664 *      6664 * 956.58144 * 116053.96 *
*     6669 *      6669 * 2926.5460 * 1127.4354 *
*     6695 *      6695 *  10.97062 * 2091.8314 *
*     6701 *      6701 * 988.57694 * 140875.24 *
*     6703 *      6703 * 862.33504 * 131181.49 *
*     6714 *      6714 * 271.63910 * 28067.417 *
*     6756 *      6756 * 1524.9854 * 149218.29 *
*     6782 *      6782 * 629.64421 * 116448.71 *
*     6786 *      6786 * 52.949626 * 2304.9170 *
*     6808 *      6808 * 2384.6577 * 28075.548 *
*     6827 *      6827 * 950.43459 * 131957.80 *
*     6835 *      6835 * 1065.0065 * 131015.98 *
*     6852 *      6852 * 17.778083 * 1916.8027 *
*     6914 *      6914 * 164.34015 * 16340.503 *
*     6916 *      6916 * 505.44122 * 17583.934 *
*     6918 *      6918 * 991.78013 * 90902.660 *
*     6924 *      6924 * 3.1946073 * 64079.061 *
*     6926 *      6926 * 15.968546 * 2054.7548 *
*     6942 *      6942 * 2.0387051 * 60774.692 *
*     6948 *      6948 * 8.2789096 * 852.16815 *
*     6973 *      6973 * 2.7159554 * 13453.447 *
*     6995 *      6995 * 5.7023852 * 27516.483 *
*     7014 *      7014 * 15.383492 * 1477.0054 *
*     7017 *      7017 * 1066.7726 * 111319.05 *
*     7018 *      7018 * 1254.6844 * 148372.13 *
*     7041 *      7041 * 1087.5225 * 120753.50 *
*     7051 *      7051 * 5.3364099 * 964.51755 *
*     7052 *      7052 * 845.43637 * 96774.912 *
